"n_items","n_participants","prevalence","method","seed","accuracy","precision","recall","f1"
60,300,"equal","bf_ps","1255",0.866666666666667,0.898688107028083,0.853633271490414,0.855243764172336
60,300,"equal","psis","1255",0.483333333333333,0.68062656641604,0.51049654710369,0.47183100117053
60,300,"equal","waic","1255",0.47,0.675458176199455,0.497857400535972,0.45757947652189
60,300,"equal","hbi","1255",0.806666666666667,0.844677664999558,0.795910636982066,0.789609558108958
60,300,"extreme","bf_ps","1255",0.933333333333333,0.875982891887075,0.883504378763,0.877026961527164
60,300,"extreme","psis","1255",0.743333333333333,0.644045032177186,0.546886973180077,0.666923213737258
60,300,"extreme","waic","1255",0.743333333333333,0.625798011512297,0.508109508171085,0.636449447414642
60,300,"extreme","hbi","1255",0.863333333333333,0.84039652953446,0.841611932129174,0.796466483569637
120,300,"equal","bf_ps","1255",0.866666666666667,0.89945927945928,0.864372117362151,0.86404983701549
120,300,"equal","psis","1255",0.543333333333333,0.709988295204242,0.552437054631866,0.520884289322342
120,300,"equal","waic","1255",0.54,0.707266526875019,0.5493372296122,0.520600703103789
120,300,"equal","hbi","1255",0.843333333333333,0.883115513112105,0.840585715502659,0.835039265891636
120,300,"extreme","bf_ps","1255",0.926666666666667,0.892402961184474,0.880422168867547,0.873216904558285
120,300,"extreme","psis","1255",0.77,0.759745678010614,0.575898078529657,0.639778458491909
120,300,"extreme","waic","1255",0.736666666666667,0.727560778148026,0.542324298140309,0.58679536522157
120,300,"extreme","hbi","1255",0.87,0.872787114845938,0.82765579916177,0.7935048477857
60,150,"equal","bf_ps","1256",0.82,0.870836755754934,0.807602040816327,0.810999152269195
60,150,"equal","psis","1256",0.513333333333333,0.673095641418623,0.496296097386323,0.455551813384995
60,150,"equal","waic","1256",0.513333333333333,0.674684574684575,0.496192266380236,0.443478749911668
60,150,"equal","hbi","1256",0.746666666666667,0.8281276280402,0.746683673469388,0.731671613001556
60,150,"extreme","bf_ps","1256",0.926666666666667,0.850546231443549,0.836180124223602,0.832435613541604
60,150,"extreme","psis","1256",0.733333333333333,0.731181773879142,0.536268855368234,0.570847620997322
60,150,"extreme","waic","1256",0.706666666666667,0.722679587482219,0.514307897071872,0.548315833220156
60,150,"extreme","hbi","1256",0.853333333333333,0.702137998056365,0.718537414965986,0.798109857978279
120,150,"equal","bf_ps","1256",0.786666666666667,0.859235209235209,0.792863856068743,0.786894850563607
120,150,"equal","psis","1256",0.506666666666667,0.670338447082633,0.515397422126745,0.553266075766664
120,150,"equal","waic","1256",0.553333333333333,0.734237597478016,0.564172932330827,0.53378750599472
120,150,"equal","hbi","1256",0.7,0.799659863945578,0.738151181525242,0.697462765717399
120,150,"extreme","bf_ps","1256",0.906666666666667,0.877762588288904,0.807142857142857,0.827136250916739
120,150,"extreme","psis","1256",0.766666666666667,0.73198715682809,0.560371166010264,0.611958049036069
120,150,"extreme","waic","1256",0.753333333333333,0.706524469682364,0.513623344074472,0.580312636721932
120,150,"extreme","hbi","1256",0.84,0.82929717341482,0.734962406015038,0.744184981684982
60,300,"equal","bf_ps","1256",0.813333333333333,0.885017462794452,0.815368451616847,0.815037026248383
60,300,"equal","psis","1256",0.506666666666667,0.711469338850291,0.510563951575993,0.483934717538696
60,300,"equal","waic","1256",0.453333333333333,0.675394704929019,0.45248227673213,0.418008863033234
60,300,"equal","hbi","1256",0.68,0.75157405536472,0.706494187518874,0.677490424029237
60,300,"extreme","bf_ps","1256",0.92,0.882753679748635,0.815454386882958,0.835442144062834
60,300,"extreme","psis","1256",0.74,0.762228847582989,0.552497893537192,0.556888165894377
60,300,"extreme","waic","1256",0.723333333333333,0.711876993356415,0.501091732724794,0.557325669426093
60,300,"extreme","hbi","1256",0.863333333333333,0.85295864377497,0.746663943876487,0.734494858873579
120,300,"equal","bf_ps","1256",0.826666666666667,0.898920437740313,0.838608699293671,0.834708812569552
120,300,"equal","psis","1256",0.533333333333333,0.723606221486333,0.539125615983543,0.512783457735536
120,300,"equal","waic","1256",0.53,0.71186936452303,0.528796647662146,0.524278575985893
120,300,"equal","hbi","1256",0.766666666666667,0.85176683781335,0.791896578809047,0.773747962278946
120,300,"extreme","bf_ps","1256",0.91,0.887340845429081,0.824646781789639,0.835170407804143
120,300,"extreme","psis","1256",0.726666666666667,0.654843208593209,0.493176579906964,0.635363758544316
120,300,"extreme","waic","1256",0.733333333333333,0.645900676923764,0.492086513140374,0.630827365814959
120,300,"extreme","hbi","1256",0.876666666666667,0.871011206414933,0.787711315410691,0.78631836810979
60,150,"equal","bf_ps","1257",0.826666666666667,0.871130952380952,0.838383838383838,0.831362948505806
60,150,"equal","psis","1257",0.52,0.641893339503634,0.503968253968254,0.533015228499099
60,150,"equal","waic","1257",0.506666666666667,0.640873015873016,0.490440115440115,0.512812580897818
60,150,"equal","hbi","1257",0.766666666666667,0.828161802355351,0.776334776334776,0.761677440839428
60,150,"extreme","bf_ps","1257",0.933333333333333,0.922546897546898,0.887998112998113,0.896322873718776
60,150,"extreme","psis","1257",0.78,0.697571828121027,0.566736041736042,0.719857202251434
60,150,"extreme","waic","1257",0.766666666666667,0.75453216374269,0.610386835386835,0.693846729212583
60,150,"extreme","hbi","1257",0.866666666666667,0.745459401709402,0.717821067821068,0.835131290016873
120,150,"equal","bf_ps","1257",0.806666666666667,0.873992673992674,0.814548546691404,0.796461421061634
120,150,"equal","psis","1257",0.52,0.686328094456173,0.516640627542883,0.454295078355229
120,150,"equal","waic","1257",0.526666666666667,0.691397028897029,0.525550890212544,0.468733495481216
120,150,"equal","hbi","1257",0.753333333333333,0.830075187969925,0.744666048237477,0.698775552878896
120,150,"extreme","bf_ps","1257",0.88,0.852625467316189,0.80151833460657,0.801235230934479
120,150,"extreme","psis","1257",0.746666666666667,0.727741566208766,0.527951649868158,0.604464758233858
120,150,"extreme","waic","1257",0.76,0.721323529411765,0.514702801941891,0.601504466846601
120,150,"extreme","hbi","1257",0.806666666666667,0.778792575032721,0.705444421170228,0.787161084529506
60,300,"equal","bf_ps","1257",0.83,0.868281206431824,0.833320964749536,0.826612240194717
60,300,"equal","psis","1257",0.546666666666667,0.660320588296427,0.542681003321472,0.551336732948402
60,300,"equal","waic","1257",0.55,0.708683696390745,0.549447502128787,0.492977594572736
60,300,"equal","hbi","1257",0.756666666666667,0.777947224024937,0.747987078777352,0.705096800978595
60,300,"extreme","bf_ps","1257",0.91,0.887527285956828,0.843552374885071,0.855441080541806
60,300,"extreme","psis","1257",0.786666666666667,0.724093347634749,0.55317726178975,0.731382719959956
60,300,"extreme","waic","1257",0.78,0.729391660970608,0.550007217431714,0.725260733059922
60,300,"extreme","hbi","1257",0.87,0.867739634043982,0.805320718162792,0.79045954045954
120,300,"equal","bf_ps","1257",0.833333333333333,0.881678617392903,0.833829996337604,0.827642731375891
120,300,"equal","psis","1257",0.51,0.686721838888773,0.523725520631877,0.449275460064359
120,300,"equal","waic","1257",0.503333333333333,0.682572076449627,0.521434460389334,0.449229846339063
120,300,"equal","hbi","1257",0.786666666666667,0.836416056988833,0.768878051201327,0.745969279756423
120,300,"extreme","bf_ps","1257",0.893333333333333,0.848810699641264,0.810176305158935,0.816684971423742
120,300,"extreme","psis","1257",0.736666666666667,0.714203131703132,0.55037059516544,0.594828512264494
120,300,"extreme","waic","1257",0.7,0.631883490073145,0.475762986758949,0.612516595503804
120,300,"extreme","hbi","1257",0.853333333333333,0.833437770422474,0.764480261378294,0.760386666647204
60,150,"equal","bf_ps","1258",0.766666666666667,0.806646825396825,0.76306309963599,0.755733155733156
60,150,"equal","psis","1258",0.506666666666667,0.660397395032283,0.511412246057843,0.456289234696684
60,150,"equal","waic","1258",0.48,0.642228029423151,0.482926262292357,0.441905267242627
60,150,"equal","hbi","1258",0.726666666666667,0.769585253456221,0.727988200110962,0.715262211040491
60,150,"extreme","bf_ps","1258",0.86,0.743616363373202,0.736542443064182,0.716995830590301
60,150,"extreme","psis","1258",0.646666666666667,0.53870841995842,0.389648033126294,0.489492769613252
60,150,"extreme","waic","1258",0.66,0.5895181429428,0.419772256728778,0.537254229307503
60,150,"extreme","hbi","1258",0.806666666666667,0.718809224569593,0.690579710144927,0.653877820079911
120,150,"equal","bf_ps","1258",0.86,0.899725274725275,0.853823953823954,0.850162673765158
120,150,"equal","psis","1258",0.533333333333333,0.666744813867576,0.559055187731658,0.58374820965304
120,150,"equal","waic","1258",0.58,0.748953317064772,0.589276323235302,0.55858078429507
120,150,"equal","hbi","1258",0.74,0.7700973365935,0.75992187278952,0.717978908285598
120,150,"extreme","bf_ps","1258",0.886666666666667,0.851234567901235,0.784923510466989,0.808112973957925
120,150,"extreme","psis","1258",0.78,0.713280053280053,0.583351279514192,0.689608843537415
120,150,"extreme","waic","1258",0.76,0.692044571018588,0.546158062200493,0.654866247904015
120,150,"extreme","hbi","1258",0.826666666666667,0.811775853012966,0.720008051529791,0.736590288445127
60,300,"equal","bf_ps","1258",0.87,0.898538011695906,0.863991126219387,0.859260091425358
60,300,"equal","psis","1258",0.523333333333333,0.696270820156019,0.53990900266486,0.478904718522203
60,300,"equal","waic","1258",0.506666666666667,0.689402318013636,0.523756176113916,0.464519580591513
60,300,"equal","hbi","1258",0.85,0.848854262959539,0.842332316788839,0.839503189362973
60,300,"extreme","bf_ps","1258",0.876666666666667,0.878976697061803,0.794952596423185,0.804292532863962
60,300,"extreme","psis","1258",0.743333333333333,0.690207459207459,0.51882308867603,0.668028026565224
60,300,"extreme","waic","1258",0.726666666666667,0.672395979612004,0.493947229241347,0.647502586976886
60,300,"extreme","hbi","1258",0.843333333333333,0.846985204947854,0.7604038118744,0.760533492783231
120,300,"equal","bf_ps","1258",0.853333333333333,0.89646960005169,0.84516240518793,0.850249675330939
120,300,"equal","psis","1258",0.543333333333333,0.70637630010335,0.549020899960046,0.503054192724307
120,300,"equal","waic","1258",0.526666666666667,0.69673670756563,0.537346540637603,0.502489420732402
120,300,"equal","hbi","1258",0.816666666666667,0.853724347027918,0.812541487314601,0.808800793725259
120,300,"extreme","bf_ps","1258",0.9,0.868612006205991,0.817215776027251,0.82672182032055
120,300,"extreme","psis","1258",0.746666666666667,0.650284205731014,0.503243204882549,0.63033213530675
120,300,"extreme","waic","1258",0.793333333333333,0.751623945460041,0.588418582783337,0.661045845371467
120,300,"extreme","hbi","1258",0.853333333333333,0.826816423635275,0.754526382087857,0.761082078645093
60,150,"equal","bf_ps","1259",0.846666666666667,0.860817890374541,0.855856168554378,0.853500751017182
60,150,"equal","psis","1259",0.546666666666667,0.697727272727273,0.515405684012736,0.487502421508182
60,150,"equal","waic","1259",0.54,0.64973544973545,0.503413887294048,0.535168919943279
60,150,"equal","hbi","1259",0.833333333333333,0.861748048844823,0.845367190354403,0.839395245277598
60,150,"extreme","bf_ps","1259",0.9,0.86771853877117,0.795018007202881,0.817701777985996
60,150,"extreme","psis","1259",0.733333333333333,0.725811688311688,0.548834751291821,0.607077306596537
60,150,"extreme","waic","1259",0.693333333333333,0.696419321419321,0.466647528576648,0.53515367095851
60,150,"extreme","hbi","1259",0.813333333333333,0.656463675213675,0.563325330132053,0.773857586512866
120,150,"equal","bf_ps","1259",0.826666666666667,0.861468829956225,0.828339788866105,0.826278014579651
120,150,"equal","psis","1259",0.58,0.708881196629732,0.578149920255183,0.539373194851235
120,150,"equal","waic","1259",0.56,0.691638282241368,0.556458787661795,0.530762654006533
120,150,"equal","hbi","1259",0.733333333333333,0.747194072136864,0.72061512005121,0.689736031578937
120,150,"extreme","bf_ps","1259",0.933333333333333,0.90793023401719,0.879341210168278,0.883589395517377
120,150,"extreme","psis","1259",0.693333333333333,0.717649017649018,0.53051052957068,0.681309098777453
120,150,"extreme","waic","1259",0.693333333333333,0.711111111111111,0.519435764736517,0.669776203328835
120,150,"extreme","hbi","1259",0.846666666666667,0.869205622752534,0.800715262181428,0.780310960395796
60,300,"equal","bf_ps","1259",0.843333333333333,0.887678202185058,0.852467860754008,0.849428246132175
60,300,"equal","psis","1259",0.563333333333333,0.731098786980232,0.545214811910608,0.48831187156253
60,300,"equal","waic","1259",0.55,0.715582622577224,0.531451166917728,0.491006166988846
60,300,"equal","hbi","1259",0.743333333333333,0.708681726918809,0.74698303790677,0.833355357837857
60,300,"extreme","bf_ps","1259",0.903333333333333,0.883917066205407,0.826530612244898,0.83490593324774
60,300,"extreme","psis","1259",0.716666666666667,0.743035572647682,0.531517646931181,0.602562242903634
60,300,"extreme","waic","1259",0.686666666666667,0.709373756920927,0.475383263353188,0.547655059343471
60,300,"extreme","hbi","1259",0.85,0.854063644688645,0.76515693996897,0.740020258453438
120,300,"equal","bf_ps","1259",0.86,0.901481145573853,0.860450026164312,0.862043342630254
120,300,"equal","psis","1259",0.55,0.718199446774757,0.550896108722196,0.483420472456533
120,300,"equal","waic","1259",0.533333333333333,0.706277034504718,0.538299395566476,0.482613349828558
120,300,"equal","hbi","1259",0.773333333333333,0.832001089958383,0.775447409733124,0.758721264742605
120,300,"extreme","bf_ps","1259",0.94,0.889757360010336,0.880688085381452,0.878804863460893
120,300,"extreme","psis","1259",0.753333333333333,0.672780156903977,0.556350428878589,0.675035108765591
120,300,"extreme","waic","1259",0.756666666666667,0.674829319135482,0.547419851737749,0.670080415171558
120,300,"extreme","hbi","1259",0.903333333333333,0.869454011991325,0.821482439129498,0.818652171996287
60,150,"equal","bf_ps","1260",0.866666666666667,0.902236652236652,0.866605644546148,0.864028675968766
60,150,"equal","psis","1260",0.533333333333333,0.698165869218501,0.542445710549666,0.502280218144818
60,150,"equal","waic","1260",0.52,0.677006009190527,0.517881972010772,0.465149485354089
60,150,"equal","hbi","1260",0.78,0.713461142032571,0.766370584847211,0.848496119772716
60,150,"extreme","bf_ps","1260",0.886666666666667,0.874891774891775,0.799267399267399,0.801866056672418
60,150,"extreme","psis","1260",0.766666666666667,0.678429027113238,0.514874321081218,0.654941636361444
60,150,"extreme","waic","1260",0.786666666666667,0.699734688658739,0.526217001389415,0.672085650932467
60,150,"extreme","hbi","1260",0.833333333333333,0.848564022383147,0.730695970695971,0.704323308270677
120,150,"equal","bf_ps","1260",0.853333333333333,0.909221005475361,0.857353955568241,0.860724398455034
120,150,"equal","psis","1260",0.5,0.656371406371406,0.497859154303254,0.530546899203616
120,150,"equal","waic","1260",0.533333333333333,0.718806515235087,0.527661874466386,0.502899901728942
120,150,"equal","hbi","1260",0.793333333333333,0.884852854185152,0.808804161676832,0.801475300066849
120,150,"extreme","bf_ps","1260",0.92,0.922962454212454,0.841666666666667,0.870105487907346
120,150,"extreme","psis","1260",0.706666666666667,0.613540163540163,0.46373507444936,0.586875715945483
120,150,"extreme","waic","1260",0.706666666666667,0.672808800395007,0.504860615574901,0.564318783068783
